x coord,y coord, mean intensity
1696.0685966016363,976.0692259282567,11.683823529411764
1379.144745538665,1245.1361533377396,10.73049645390071
1381.6555555555556,1802.2061728395063,6.136363636363637
1439.3789764868602,585.0069156293223,5.201438848920863
1608.408560311284,120.7976653696498,4.24793388429752
469.79802955665025,265.04761904761904,4.613636363636363
832.9525959367946,294.60270880361173,4.027272727272727
1351.2304964539007,511.71276595744683,4.7
1460.2267303102626,579.8782816229117,6.3007518796992485
1439.701954397394,1495.2166123778502,4.834645669291339
1400.3115384615385,193.21346153846153,4.227642276422764
732.9349442379182,335.2007434944238,4.637931034482759
1079.6701570680627,495.1588132635253,5.070796460176991
716.2705696202531,727.8417721518987,5.310924369747899
898.2933333333333,888.9433333333334,4.958677685950414
519.7811387900356,200.44128113879003,4.762711864406779
1516.1245186136073,481.3311938382542,5.857142857142857
1240.9715142428786,506.86206896551727,5.2936507936507935
1428.3760217983652,596.2956403269754,5.919354838709677
218.6264367816092,1603.6005747126437,5.704918032786885
1375.7605633802816,72.53905249679897,5.742647058823529
617.6481178396072,110.08510638297872,4.736434108527132
245.69053708439898,180.51790281329923,6.2063492063492065
356.02849002849,331.9059829059829,5.661290322580645
632.310861423221,448.1666666666667,4.306451612903226
71.71232876712328,457.902397260274,4.672
1245.4944707740917,469.26066350710903,5.064
393.4470938897168,487.3353204172876,5.2015503875969
769.5357142857143,575.9579831932773,4.175438596491228
1088.132911392405,813.9224683544304,5.592920353982301
919.8644444444444,824.72,4.245283018867925
744.7981651376147,1188.2293577981652,4.291338582677166
138.06289308176102,5.3081761006289305,6.057142857142857
439.80564784053155,16.63953488372093,4.894308943089431
564.984934086629,56.27306967984934,4.5
1255.994983277592,57.54013377926422,4.671875
23.327556325823224,76.32409012131716,4.4728682170542635
1552.2645259938838,112.82262996941895,5.030769230769231
384.0625,159.716796875,4.697247706422019
863.9155963302752,208.5651376146789,4.6581196581196584
1032.4842105263158,299.7082706766917,5.32
1311.96875,360.52734375,4.697247706422019
463.78823529411767,492.6235294117647,4.722222222222222
623.2454090150251,498.6644407345576,4.753968253968254
1440.1182795698924,504.578853046595,4.359375
463.27027027027026,632.0375375375376,4.861313868613139
366.6923076923077,666.3860946745563,5.365079365079365
447.6164383561644,691.675799086758,5.256
953.4944237918215,711.4907063197026,4.170542635658915
856.6970260223048,768.5148698884758,4.304
512.231101511879,775.6393088552916,3.9237288135593222
847.9941860465116,869.531007751938,4.161290322580645
810.4309701492538,943.2835820895523,4.39344262295082
411.1634980988593,1118.8954372623575,5.0095238095238095
456.03241895261846,1152.1670822942644,3.8932038834951457
1776.0681114551085,1180.2616099071208,5.086614173228346
985.5987525987526,1369.7505197505197,4.219298245614035
399.06314243759175,1429.7533039647576,5.448
1431.45939675174,3.6589327146171695,5.597402597402597
1551.5296296296297,8.535185185185185,4.655172413793103
787.4914992272024,15.90417310664606,5.436974789915967
1258.9771428571428,44.10857142857143,5.2631578947368425
688.1190476190476,47.66825396825397,4.921875
1641.4872139973081,58.462987886944816,5.7153846153846155
1329.2676923076924,59.83076923076923,5.038759689922481
1479.642184557439,79.33898305084746,4.5
1224.657848324515,81.40388007054673,4.725
1340.5007173601148,101.09038737446198,5.320610687022901
895.4295874822191,108.69843527738264,5.449612403100775
1184.6,111.95384615384616,3.9224137931034484
1225.0306306306306,177.25405405405405,4.475806451612903
65.59454545454545,183.60545454545453,4.198473282442748
1239.4972602739726,191.0013698630137,5.407407407407407
1272.1449704142012,195.98668639053255,5.365079365079365
535.5364583333334,197.45486111111111,4.298507462686567
567.057881773399,212.70812807881774,6.548387096774194
1375.3943089430895,279.7235772357724,4.241379310344827
1741.5357710651829,279.43243243243245,5.285714285714286
374.7005870841487,319.81213307240705,4.731481481481482
608.0806142034548,319.70057581573894,4.415254237288136
607.1187214611872,372.0152207001522,4.866666666666666
1213.5585106382978,399.9911347517731,4.779661016949152
258.56307129798904,447.77330895795245,4.483606557377049
598.2276785714286,511.8735119047619,5.1692307692307695
431.93762993762994,519.2432432432432,4.111111111111111
813.0725925925926,531.9985185185185,5.532786885245901
1507.3383458646617,584.4631578947368,5.40650406504065
1144.1669724770643,592.0018348623853,4.224806201550388
1288.7928286852589,617.5756972111553,4.4035087719298245
1247.8020833333333,638.9513888888889,4.396946564885496
1327.6057268722468,640.5088105726873,4.3238095238095235
55.81611570247934,643.1012396694215,4.481481481481482
1125.6612466124661,664.6883468834689,5.548872180451128
647.8651315789474,681.9029605263158,4.825396825396825
1689.3328025477706,732.1703821656051,4.7218045112781954
513.9269949066214,735.3718166383701,4.674603174603175
759.5553571428571,806.2446428571428,4.786324786324786
1462.6742857142858,806.967619047619,4.6875
1422.829831932773,847.5735294117648,4.212389380530974
1760.2220039292731,848.573673870334,4.544642857142857
498.563579277865,887.8602825745683,5.264462809917355
1069.0310559006211,983.9213250517598,3.8951612903225805
1439.7106598984772,1043.1928934010152,4.766129032258065
598.8620689655172,1068.603448275862,5.104
1172.158850226929,1095.5052950075642,5.554621848739496
1218.6521739130435,1143.6521739130435,4.861788617886178
1159.314393939394,1371.3125,4.591304347826087
1344.2,22.524731182795698,3.940677966101695
457.63839285714283,42.21577380952381,5.129770992366412
935.7060702875399,49.47444089456869,4.6716417910447765
1703.4084033613444,66.17478991596639,4.6484375
1600.0377668308702,71.10509031198687,4.684615384615385
865.6886597938144,80.04742268041237,4.70873786407767
1281.211009174312,102.49694189602447,5.030769230769231
621.9561815336464,121.60719874804381,5.071428571428571
1376.1046875,121.15,4.848484848484849
157.68603042876902,131.55463347164593,5.6484375
130.21100917431193,143.78532110091743,4.61864406779661
1392.982791586998,167.37667304015295,4.150793650793651
770.1800356506238,200.20677361853834,4.636363636363637
840.1593927893738,217.25996204933585,4.216
682.1387559808612,240.2902711323764,5.097560975609756
681.6597633136095,249.78402366863907,4.970588235294118
1591.543371522095,252.3682487725041,4.92741935483871
449.63452566096424,264.79782270606535,5.31404958677686
1316.8937381404176,289.4857685009488,4.504273504273504
1296.842013888889,320.41319444444446,4.682926829268292
1342.9483394833949,327.5479704797048,4.516666666666667
255.84199134199133,343.85497835497836,4.277777777777778
1736.0106571936058,347.8490230905862,4.504
928.7412140575079,368.23801916932905,4.637037037037037
1048.801094890511,377.70985401459853,4.724137931034483
912.6374745417515,392.79633401222,4.423423423423423
1487.664047151277,400.16502946954813,4.241666666666666
1217.2773224043715,412.98770491803276,5.674418604651163
281.90305206463194,420.28725314183123,4.760683760683761
361.4632768361582,432.5160075329567,4.657894736842105
742.0140845070423,439.5387323943662,4.813559322033898
556.8207934336525,447.5554035567715,5.895161290322581
1729.3587301587302,446.92539682539683,5.294117647058823
936.294434470377,473.4560143626571,4.317829457364341
1119.0363321799307,491.9048442906574,5.160714285714286
576.7906976744187,494.8189368770764,4.894308943089431
1014.7987179487179,502.2346153846154,6.0
1785.6866883116884,519.3571428571429,5.090909090909091
946.2445095168375,527.199121522694,5.174242424242424
1406.186846038864,535.8535127055306,5.1461538461538465
759.6327272727273,539.3145454545455,4.435483870967742
263.3192771084337,544.7530120481928,4.15
1488.3900826446281,552.692561983471,4.653846153846154
839.2145390070922,559.3989361702128,4.947368421052632
657.1537190082645,563.7553719008264,4.6183206106870225
581.7568093385214,583.3579766536965,4.589285714285714
715.9333333333333,584.1092592592593,4.53781512605042
323.4074074074074,594.4320987654321,5.651162790697675
745.2136222910217,645.1021671826626,4.82089552238806
1584.4375,654.3823529411765,4.571428571428571
1614.773764258555,655.3003802281369,4.654867256637168
275.7772657450077,698.9216589861751,5.046511627906977
1636.3603603603603,749.9114114114114,5.5966386554621845
808.5196998123828,791.3939962476547,4.441666666666666
1357.4833948339483,839.239852398524,4.516666666666667
1343.5833333333333,920.5707547169811,4.7819548872180455
1519.9656357388317,964.8419243986255,4.693548387096774
1270.827519379845,1002.3759689922481,5.009708737864078
774.9973474801061,1023.0477453580902,4.053763440860215
1655.3306451612902,1024.4153225806451,4.635514018691588
1680.286307053942,1054.1929460580914,4.191304347826087
1479.737556561086,1063.7941176470588,3.622950819672131
1283.4117647058824,1087.3831070889894,4.839416058394161
432.27517985611513,1184.453237410072,4.412698412698413
1120.4103512014788,1267.9297597042514,4.471074380165289
1040.83,1471.9425,4.0
704.238683127572,3.460905349794239,3.626865671641791
1334.2205323193916,19.070342205323193,5.36734693877551
943.7696428571429,24.726785714285715,4.786324786324786
349.2354788069074,32.95133437990581,4.862595419847328
1417.0288808664259,39.45126353790614,4.616666666666666
1799.5655940594058,43.69678217821782,5.81294964028777
1765.466577540107,52.1764705882353,5.936507936507937
263.9842105263158,57.771929824561404,4.871794871794871
1585.047077922078,65.95779220779221,4.928
796.9262166405024,67.88069073783359,5.055555555555555
1251.6445497630332,80.65560821484992,5.146341463414634
425.74586466165414,83.64661654135338,5.588235294117647
1008.4896142433234,105.93916913946587,5.392
1394.8581661891117,117.25358166189112,5.369230769230769
863.7405063291139,123.94303797468355,4.861538461538461
967.6595365418895,126.59001782531195,4.488
466.9340659340659,154.6175824175824,4.46078431372549
1348.2280701754387,167.80701754385964,4.310924369747899
836.2155172413793,175.95833333333334,5.3538461538461535
1552.088028169014,176.2306338028169,4.580645161290323
863.6863117870722,184.54182509505702,4.738738738738738
497.05924596050266,192.5834829443447,4.528455284552845
1717.3918918918919,204.18168168168168,5.244094488188976
291.7650793650794,206.58412698412698,5.338983050847458
1242.3089430894308,213.4520325203252,5.442477876106195
433.36842105263156,218.33756805807622,4.75
441.88346883468836,220.72357723577235,4.6125
1223.3831070889894,222.1342383107089,5.666666666666667
83.5580204778157,225.1433447098976,4.507692307692308
568.9511111111111,240.04148148148147,5.075187969924812
1656.0925925925926,247.18672839506172,4.661870503597123
568.5150753768844,257.1959798994975,3.7547169811320753
1271.1984435797665,264.4863813229572,4.283333333333333
1416.7019867549668,279.7798013245033,4.71875
797.3651026392962,287.91055718475076,5.206106870229007
1015.8959212376934,293.28691983122366,5.511627906976744
756.448132780083,311.6701244813278,4.050420168067227
1232.9463414634147,320.52682926829266,4.730769230769231
1342.9974747474748,317.3308080808081,5.424657534246576
459.94897959183675,340.49854227405245,5.119402985074627
1232.4520743919886,352.5951359084406,5.295454545454546
533.1091405184175,372.6766712141883,6.0578512396694215
1389.701399688958,383.8398133748056,4.946153846153846
1767.0919003115264,385.1152647975078,5.262295081967213
692.2329545454545,394.4375,5.415384615384616
1812.5776614310646,399.0,5.209090909090909
1619.70607028754,415.6549520766773,5.0894308943089435
1663.8402877697843,423.53237410071944,5.265151515151516
1316.483918128655,433.5497076023392,5.3023255813953485
1143.9656419529838,436.9529837251356,4.608333333333333
1280.2490118577075,437.83926218708825,5.883720930232558
241.88451443569554,445.3057742782152,5.7293233082706765
1448.6975806451612,553.1733870967741,4.133333333333334
1304.1954787234042,554.6276595744681,5.222222222222222
916.5829383886256,559.2496050552922,5.023809523809524
887.0503144654089,567.5681341719078,4.258928571428571
1774.520295202952,567.1365313653137,4.672413793103448
533.7972972972973,583.2277992277992,4.666666666666667
1188.0026990553306,589.9338731443995,5.880952380952381
935.3909090909091,593.66,4.471544715447155
1492.4529914529915,600.3316239316239,5.043103448275862
1458.7615894039734,607.6605960264901,4.950819672131147
1480.1290322580646,607.9462365591398,4.536585365853658
72.12204007285975,609.1493624772313,4.5
689.6776061776062,615.5926640926641,4.709090909090909
1725.8150289017342,640.085260115607,5.40625
1510.3265306122448,649.0593692022263,4.567796610169491
1634.1418685121107,649.0553633217993,4.551181102362205
1296.1658536585367,665.4747967479675,4.84251968503937
521.2969004893964,667.9592169657423,4.751937984496124
4.227810650887574,673.7130177514792,4.447368421052632
1423.3598774885145,704.7350689127105,5.224
527.941798941799,730.5132275132275,4.887931034482759
986.5533536585366,749.2286585365854,5.0852713178294575
1167.7352342158858,784.5050916496945,4.383928571428571
974.061588330632,819.4943273905997,5.099173553719008
1325.3453237410072,824.757793764988,6.318181818181818
225.1105527638191,840.428810720268,5.102564102564102
617.7404306220096,843.9366028708134,5.805555555555555
612.1810897435897,865.2804487179487,5.243697478991597
1591.2721382289417,912.4190064794816,3.9913793103448274
1350.0415335463258,936.3514376996806,4.852713178294573
